fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
-1.1395866621461244,-0.13981296572101468,-1.2944007615212818,1.6087819469474043,-0.7780745964663437,0.1589038782656077,0.40960265336477936,1.3815805843701918,0.5590660813244073,-0.5167122871037153,-0.9925526992397612,0.0,6
0.5747928948279047,-0.252214852498787,0.9661961879365089,-0.8716088798846325,-0.4926458703604625,1.219217517220177,0.7230138539684443,-0.9157926470583492,0.6294259646468495,-0.8986179044461361,1.2733159158694274,0.0,7
-0.8946752968641211,0.6470002417233909,-0.27713213426527594,-0.5934342077165535,-0.5877887790624231,-0.2387137363423558,-0.26543685562772984,-1.6238355446133728,0.7701457312917308,-0.8031415001105308,2.0286054542391576,0.0,7
0.942159942750911,0.7594021285011632,0.7401364929907303,0.4729020355944154,-0.20721714425458065,0.7553303001775529,1.9284415485979252,1.1179475905997323,-0.6370519351570824,0.4380517562523374,-1.2443158786963384,0.0,6
-0.037485518377105925,-1.3762337202765091,-0.051072439319496635,0.7510767077624946,1.505355212380709,-0.6363313509503192,-0.6029566101239844,1.3815805843701918,1.4033846811936952,-0.8031415001105308,-1.5800001179717726,0.0,6
-1.0171309795051229,1.5462153359455681,-1.0683410665755024,-1.0338774386493452,2.2664984819963934,-0.7688705558196404,0.31316843779442094,-0.3282676895126867,0.6997858479692887,-0.13480666976129457,-0.8806579528146194,0.0,5
1.43198267331492,0.30979458139007393,-0.5031918292110545,0.03245880466162395,0.17335449055326113,-0.1724441339076952,-0.26543685562772984,0.4776960342999613,-0.2852525185448775,0.24709894758112674,-0.4051052805077498,0.0,6
-1.874320757992138,0.5345983549456186,-2.3116693887772874,0.241089808787683,0.0782115818513005,-0.7688705558196404,0.1444085605462936,0.06341561551776882,1.1219451479039326,1.1063865866015736,-0.2372631608700312,0.0,6
1.43198267331492,-0.252214852498787,0.28801710309917167,-1.0338774386493452,1.1247835775728665,-1.3652969777315855,0.023865791083345547,0.048350873016582974,-0.8481315851244028,0.6290045649235481,-0.9925526992397612,0.0,5
-0.2823968836591104,-1.2638318334987368,-0.3901619817381656,-0.8716088798846325,0.7442119427650248,0.42398228800425003,0.2890598839018313,-0.8781307908054263,-0.9888513517692841,-0.42123588276811,0.6019474373185575,0.0,7
-1.1395866621461244,1.0966077888344794,-0.051072439319496635,-0.9179713252459789,-1.2537891399761463,0.4902518904389106,-0.7958250412647013,-1.6464326583651097,1.4737445645161373,0.6290045649235481,1.6929212149637218,0.0,7
0.8197042601099093,-0.8142242863876479,0.9661961879365089,-1.0106962159686719,0.7442119427650248,-0.5037921460809981,-0.09667697837960253,-0.8291703776765933,-0.07417286857755707,0.34257535191673205,0.35018425786198026,0.0,5
1.1870713080329154,0.19739269461230163,-1.1813709140483921,0.913345266527207,1.3150693949767878,0.6890606977428924,1.8802244408127458,1.3627496562437305,-0.8481315851244028,1.201862990937179,-1.1603948188774784,0.0,6
0.5747928948279047,-0.252214852498787,0.4010469505720613,-0.8020652118426127,-0.7780745964663437,-0.2387137363423558,1.0123165006795198,-1.0099472876906561,0.3479864313570869,-0.8031415001105308,1.0215527364128518,0.0,8
1.0646156253919137,0.8718040152789349,1.8704349677196253,0.7163048737414845,-0.8732175051683042,0.5565214928735711,1.2292934857128264,-0.16255552199980972,-0.4259722851897588,-0.9940943087817414,1.441158035507146,0.0,8
0.08497016426389686,0.08499080783452995,-0.27713213426527594,0.6351705943591284,-1.5392178660820282,0.22517348070026827,-0.5306309484462156,-0.8065732639248563,-1.481370535026367,-0.9940943087817414,1.3572369756882874,0.0,8
0.5747928948279047,-0.13981296572101468,1.8704349677196253,-0.12980975410308876,-1.348932048678107,-0.10617453147303463,-0.6752822718017533,0.025753759264846028,0.2776265480346478,0.5335281605879427,0.09842107840540457,0.0,6
0.08497016426389686,1.883420996278885,-1.6334903039399504,1.4465133881826917,0.8393548514669847,-0.5037921460809981,-0.2172197478425506,1.494566153129002,0.20726666471220556,-0.039330265425689244,-1.328236938515197,0.0,5
-1.3844980274281289,-0.5894205128321036,-0.3901619817381656,-0.4775280943131874,-0.20721714425458065,-0.4375225436463375,0.2649513300092417,-1.3338392514658173,-0.2148926352224384,-1.185047117452952,1.189394856050569,0.0,6
-1.3844980274281289,1.0966077888344794,-0.27713213426527594,-1.0338774386493452,-1.2537891399761463,-0.6363313509503192,-1.133344795760956,-1.7707167839997884,-0.14453275189999618,-0.8986179044461361,0.8537106167751332,0.0,6
0.20742584690489857,-1.0390280599431925,1.8704349677196253,-0.06026608606106909,-0.20721714425458065,0.026364673396286533,-0.24132830173514022,-0.8028070782995808,0.2776265480346478,-0.8031415001105308,1.2733159158694274,0.0,6
0.6972485774689076,-0.252214852498787,-0.3901619817381656,0.28745225414902953,-2.110075318293791,-0.1724441339076952,-0.5306309484462156,-0.05710232449159247,-0.496332168512201,-1.853381947802189,0.09842107840540457,0.0,6
-1.0171309795051229,0.19739269461230163,-0.6162216766839442,-0.7557027664812663,0.17335449055326113,-0.9014097606889616,-0.43419673287585714,-1.5183823471051556,0.7701457312917308,-0.707665095774926,1.6929212149637218,0.0,7
-0.7722196142231182,-0.02741107894324237,-0.051072439319496635,0.7510767077624946,0.45878321665914296,2.0807223488707645,2.1454185336312315,0.9673001655879994,-0.2148926352224384,-0.13480666976129457,-1.4960790581529142,0.0,5
-0.6497639315821165,-1.1514299467209645,-1.0683410665755024,0.03245880466162395,0.5539261253611035,0.6890606977428924,0.2890598839018313,0.10860984302128453,-0.8481315851244028,0.5335281605879427,-0.572947400145467,0.0,5
2.411628134442938,1.3214115623900242,0.17498725562628265,0.07882125002297047,1.2199264862748271,-0.039904929038374046,-0.16900264005737137,-0.31320294701150087,-1.7628100683161299,0.24709894758112674,0.9376316765939932,0.0,6
-1.2620423447871272,-0.9266261731654203,-0.8422813716297235,1.2147011613759593,-0.01693132685065944,-0.039904929038374046,-0.26543685562772984,1.1028828480985464,0.13690678138976647,-0.707665095774926,-1.2443158786963384,0.0,6
-0.5273082489411138,1.2090096756122517,-0.9553112191026132,0.38017714487172255,0.45878321665914296,0.4902518904389106,0.38549409947218977,0.9447030518362625,-0.6370519351570824,1.1063865866015736,-1.2443158786963384,0.0,5
-1.0171309795051229,0.42219646816784623,-0.6162216766839442,-0.7557027664812663,-0.01693132685065944,-0.9676793631236221,-0.36187107119808826,-1.5108499758546043,0.84050561461417,-0.707665095774926,1.6929212149637218,0.0,7
-0.15994120101810763,-0.4770186260543313,0.061957408153393005,-0.8716088798846325,-0.5877887790624231,-0.7026009533849799,-0.940476364620239,-0.38852665951734644,0.84050561461417,-0.8031415001105308,0.09842107840540457,0.0,6
-1.0171309795051229,-1.2638318334987368,-0.6162216766839442,1.492875833544038,-1.158646231274186,0.3577126855695894,-0.8922592568350598,0.18393355552713012,-0.3556124018673197,-1.3759999261241622,0.09842107840540457,0.0,5
-0.2823968836591104,0.8718040152789349,-0.3901619817381656,2.0492251778801958,0.17335449055326113,1.3517567220894982,1.0123165006795198,2.0971558531758085,-0.2148926352224384,0.915433777930363,-1.4960790581529142,0.0,6
-0.15994120101810763,1.3214115623900242,-0.16410228679238628,-0.6629778757585733,1.1247835775728665,-0.4375225436463375,1.61503034799426,0.4776960342999613,1.8255439811283392,0.8199573735947576,-0.15334210105117263,0.0,6
-0.7722196142231182,-0.8142242863876479,-0.7292515241568338,-1.0338774386493452,0.45878321665914296,0.5565214928735711,-0.3859796250906779,-0.7350157370442862,1.9662637477732205,1.1063865866015736,0.2662631980431217,0.0,7
0.20742584690489857,-0.8142242863876479,0.28801710309917167,0.7510767077624946,-0.4926458703604625,-0.1724441339076952,-0.7717164873721117,0.13120695677302147,-0.496332168512201,0.056146138909916085,0.2662631980431217,0.0,6
-0.2823968836591104,-0.02741107894324237,2.2095245101382943,0.5888081489977816,0.17335449055326113,1.2854871196548374,1.61503034799426,0.7337966568198697,-0.14453275189999618,-0.039330265425689244,-0.9925526992397612,0.0,5
-0.15994120101810763,0.08499080783452995,-0.16410228679238628,0.4265395902330691,-0.11207423555262006,-1.762914592339549,-1.3021046730090833,-0.3734619170162024,-1.1295711184141655,-0.13480666976129457,0.6019474373185575,0.0,8
-1.2620423447871272,1.3214115623900242,1.644375272773846,0.4497208129137422,-1.4440749573800675,-1.4315665801662463,-1.133344795760956,-1.0664400720700402,1.2626649145488138,-0.3257594784325047,2.7838949926088876,0.0,6
0.3298815295459003,-1.3762337202765091,0.17498725562628265,-1.0570586613300184,-0.8732175051683042,-0.4375225436463375,-1.4949731041498002,-1.4279938920981659,0.2776265480346478,-0.707665095774926,1.2733159158694274,0.0,6
-0.4048525663001121,-2.1630469277209143,0.061957408153393005,-0.8484276572039593,-1.348932048678107,-0.7026009533849799,-1.012802026298008,-0.9534545033112719,0.9812253812590512,2.0611506299576257,1.1054737962317103,0.0,7
-0.15994120101810763,-0.02741107894324237,-0.7292515241568338,-0.7557027664812663,0.0782115818513005,1.8156439391321222,1.1087507162498782,0.15380407052480025,1.7551840978059001,1.3928157996083896,-0.06942104123231406,0.0,6
-0.2823968836591104,0.6470002417233909,0.9661961879365089,-0.8252464345232859,-1.4440749573800675,-1.299027375296925,-1.3503217807942625,-1.0928033714470946,0.4887061980019682,1.3928157996083896,1.441158035507146,0.0,6
0.20742584690489857,0.42219646816784623,-0.7292515241568338,0.4265395902330691,2.551927208102275,-0.37125294121167696,0.6024710845054962,0.703667171817498,-0.496332168512201,-0.23028307409689935,-0.7407895197831841,0.0,6
2.0442610865199304,-0.13981296572101468,-1.2944007615212818,2.466487186132314,3.0276417516120766,0.4902518904389106,1.494487578531312,1.682875434393616,-1.2702908850590466,0.1516225432455214,-0.7407895197831841,0.0,3
0.6972485774689076,-1.1514299467209645,0.8531663404636198,-0.01390364069972257,-0.4926458703604625,0.026364673396286533,0.626579638398086,-0.01190809698807676,-1.0592112350917262,1.2973393952727843,0.685868497137416,0.0,4
-1.0171309795051229,-0.252214852498787,-0.5031918292110545,-0.7788839891619395,-1.5392178660820282,1.3517567220894982,-0.2172197478425506,-1.4053967783463872,1.6144643311610187,1.5837686082796003,1.8607633346014403,0.0,8
1.1870713080329154,-0.8142242863876479,-0.051072439319496635,-0.12980975410308876,-2.490646953101633,-0.1724441339076952,-0.8199335951572909,-0.6295625395361109,-1.481370535026367,-0.8986179044461361,0.2662631980431217,0.0,6
-0.15994120101810763,1.4338134491677965,-1.1813709140483921,0.7510767077624946,0.9344977601689454,-0.6363313509503192,-0.5306309484462156,0.8392498543280452,0.13690678138976647,-0.3257594784325047,-1.0764737590586198,0.0,5
0.45233721218690304,-0.7018223996098759,0.28801710309917167,2.072406400560869,0.5539261253611035,0.0926342758309471,1.0364250545721094,1.7581991468994616,-1.0592112350917262,-0.13480666976129457,-1.4960790581529142,0.0,6
0.942159942750911,-0.02741107894324237,-0.9553112191026132,-0.4079844262711677,1.505355212380709,-0.9676793631236221,-0.4824138406610364,0.854314596829231,-0.3556124018673197,-0.3257594784325047,-1.4960790581529142,0.0,5
-0.5273082489411138,1.3214115623900242,-1.2944007615212818,-1.0106962159686719,-0.11207423555262006,0.0926342758309471,0.023865791083345547,-0.48268130014969524,-0.3556124018673197,-0.23028307409689935,-0.4051052805077498,0.0,5
0.20742584690489857,-0.8142242863876479,-0.16410228679238628,0.5656269263171084,0.7442119427650248,-0.30498333877701633,1.8802244408127458,0.9145735668338908,0.5590660813244073,0.8199573735947576,-0.2372631608700312,0.0,6
-0.2823968836591104,0.6470002417233909,-0.16410228679238628,-0.9875149932879987,-2.110075318293791,-0.30498333877701633,-1.1092362418683663,-1.198256568955312,0.418346314679526,-0.42123588276811,1.441158035507146,0.0,8
0.20742584690489857,0.08499080783452995,0.061957408153393005,2.095587623241542,0.0782115818513005,0.887869505046874,0.7953395156462132,2.2101414219345767,0.9812253812590512,1.7747214169508108,-1.5800001179717726,0.0,6
-1.3844980274281289,0.08499080783452995,-0.27713213426527594,-0.3848032035904944,-1.5392178660820282,0.1589038782656077,-0.7234993795869324,-1.4694219339763643,0.418346314679526,0.915433777930363,1.7348817448731517,0.0,6
-0.037485518377105925,1.3214115623900242,-0.16410228679238628,2.037634566539859,0.0782115818513005,-0.37125294121167696,0.6506881922906755,1.9841702844170401,-0.2148926352224384,0.5335281605879427,-1.328236938515197,0.0,5
3.14636223028895,-1.2638318334987368,-1.0683410665755024,-0.9179713252459789,-0.01693132685065944,-1.299027375296925,-1.6396244275053378,0.25172489678238275,-0.9184914684468449,-1.566952734795373,-0.9925526992397612,0.0,5
-0.15994120101810763,-0.5894205128321036,0.514076798044951,-0.9179713252459789,-1.348932048678107,-0.6363313509503192,-0.7958250412647013,-0.8404689345525036,0.6294259646468495,1.0109101822659683,0.7697895569562746,0.0,7
1.43198267331492,1.9958228830566573,0.4010469505720613,0.7510767077624946,-1.5392178660820282,1.0866783123508559,0.38549409947218977,-0.31320294701150087,-0.9184914684468449,-2.2352875651446094,1.6929212149637218,0.0,8
-0.4048525663001121,-0.9266261731654203,-0.051072439319496635,-0.9643337706073254,-0.20721714425458065,-0.1724441339076952,-0.07256842448701291,-0.5015122282761566,1.1219451479039326,0.5335281605879427,0.09842107840540457,0.0,7
2.1667167691609324,-0.4770186260543313,-0.8422813716297235,1.3306072747793256,-1.0635033225722255,-1.3652969777315855,-0.940476364620239,1.0991166624732291,-0.6370519351570824,-0.8031415001105308,0.09842107840540457,0.0,5
-0.8946752968641211,0.08499080783452995,-0.8422813716297235,0.3106334768297029,1.3150693949767878,0.6890606977428924,1.5909217941016705,0.7413290280704626,-0.07417286857755707,-0.8031415001105308,-1.328236938515197,0.0,6
-0.037485518377105925,0.30979458139007393,-1.0683410665755024,-0.2225346448257818,1.7907839384865902,1.1198131135681861,2.494992565073781,0.854314596829231,0.84050561461417,1.1063865866015736,-0.9925526992397612,0.0,5
-1.1395866621461244,0.19739269461230163,-1.8595499988857294,0.5424457036364353,0.17335449055326113,0.9541391074815346,1.494487578531312,0.5982139743093225,0.06654689806732425,-1.185047117452952,-1.0764737590586198,0.0,5
1.5544383559559216,-0.3646167392765593,0.6271066455178406,-0.2920783128678015,0.17335449055326113,1.0204087099161951,0.8917737312165717,0.9296383093350766,1.1923050312263748,2.443056247300047,0.09842107840540457,0.0,6
-0.4048525663001121,0.19739269461230163,-0.7292515241568338,0.333814699510376,-0.20721714425458065,-1.0339489655582828,-0.5306309484462156,0.048350873016582974,-0.2148926352224384,-0.9940943087817414,-0.4051052805077498,0.0,6
0.5747928948279047,-0.5894205128321036,-0.7292515241568338,-0.9411525479266521,-0.20721714425458065,-0.10617453147303463,0.8917737312165717,-0.5994330545337392,0.4887061980019682,-0.039330265425689244,0.4341053176808388,0.0,6
-0.037485518377105925,-1.0390280599431925,-0.5031918292110545,0.727895485081821,0.45878321665914296,1.219217517220177,2.5793725036978445,0.6283434593116525,0.13690678138976647,0.4380517562523374,-0.15334210105117263,0.0,6
-0.6497639315821165,1.4338134491677965,-0.9553112191026132,-0.10662853142241561,-0.5877887790624231,0.6227910953082317,-0.09667697837960253,-0.6295625395361109,0.2776265480346478,-0.42123588276811,0.5180263774996988,0.0,6
-0.8946752968641211,-1.2638318334987368,0.17498725562628265,0.12518369538431678,-0.7780745964663437,-0.1724441339076952,-0.506522394553626,0.04458468739130742,0.84050561461417,0.915433777930363,-0.461052653720349,0.0,7
3.268817912929952,-0.7018223996098759,1.644375272773846,-0.9875149932879987,-0.3023600529565413,-0.835140158254301,-0.28954540952031943,0.8919764530821538,-2.1146094849283346,1.488292203943995,-0.9925526992397612,0.0,5
-0.037485518377105925,-0.252214852498787,0.514076798044951,-0.5702529850358803,-1.5392178660820282,-0.30498333877701633,-1.012802026298008,-1.198256568955312,-0.4259722851897588,-0.3257594784325047,1.2733159158694274,0.0,6
-1.1395866621461244,-0.02741107894324237,-0.051072439319496635,-0.8252464345232859,-0.7780745964663437,-0.1724441339076952,-0.7958250412647013,-1.5108499758546043,-0.2852525185448775,0.7244809692591534,1.3572369756882874,0.0,6
-1.0171309795051229,0.19739269461230163,-1.407430608994171,1.6319631696280774,0.2684973992552217,0.7553303001775529,1.253402039605416,1.3815805843701918,0.9108654979366122,-0.6121886914393206,-0.9925526992397612,0.0,5
-0.7722196142231182,1.7710191095011127,1.8704349677196253,0.19472736342633667,0.2684973992552217,-1.4315665801662463,-0.4824138406610364,1.042623878093845,0.4887061980019682,0.8199573735947576,-1.4121579983340555,0.0,4
-0.15994120101810763,-0.02741107894324237,-2.3116693887772874,-0.9875149932879987,-0.11207423555262006,1.8819135415667827,0.07208289886852477,-0.5391740845290794,0.06654689806732425,-0.6121886914393206,-0.572947400145467,0.0,6
-0.037485518377105925,0.9842059020567072,-0.9553112191026132,-0.2225346448257818,-0.3023600529565413,-0.6363313509503192,-0.26543685562772984,-0.9911163595641947,0.4887061980019682,-1.3759999261241622,1.6090001551448632,0.0,7
-0.6497639315821165,0.5345983549456186,-0.051072439319496635,-0.9411525479266521,-0.4926458703604625,-1.4315665801662463,-1.4226474424720312,-1.356436365217596,0.6997858479692887,-0.23028307409689935,1.3572369756882874,0.0,6
-1.1395866621461244,-0.252214852498787,-0.6162216766839442,-0.9411525479266521,-1.2537891399761463,0.22517348070026827,-1.3021046730090833,-1.6313679158639658,-0.0038129852551148464,-0.23028307409689935,1.2733159158694274,0.0,6
-0.6497639315821165,-1.9382431541653702,-0.9553112191026132,0.10200247270364363,-0.3023600529565413,-0.5700617485156587,-0.6752822718017533,0.594447788684047,2.740222464320066,0.056146138909916085,-0.15334210105117263,0.0,7
0.20742584690489857,2.10822476983443,-1.407430608994171,2.5823932995356804,0.36364030795718233,1.0866783123508559,1.181076377927647,2.0519616256722926,-0.8481315851244028,0.7244809692591534,-1.0764737590586198,0.0,5
0.45233721218690304,-0.3646167392765593,0.17498725562628265,-1.0338774386493452,0.2684973992552217,-2.0279930020781913,-1.7119500891831068,-0.8404689345525036,0.20726666471220556,0.24709894758112674,0.6019474373185575,0.0,5
0.6972485774689076,1.4338134491677965,0.9661961879365089,1.979681509838176,1.0296406688709059,0.22517348070026827,1.422161916853543,2.006767398168777,-0.0038129852551148464,1.3928157996083896,-1.0764737590586198,0.0,6
